poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,methodology,partisan,polldate,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand2_name,cand2_id,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,bias,rightcall,comment
26283,31524,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/21/98,701.5,Charles E. Schumer,3966,DEM,39,Alfonse M. D'Amato,3967,REP,43,,-4,11/3/98,54.62,44.08,10.54,-14.54,0,average of multiple versions or turnout models listed in poll
64170,118077,1996,1998,1998_House-G_IN-9,IN-9,House-G,House-G,Public Opinion Strategies,260,Live Phone,R,10/21/98,300,Baron P. Hill,14135,DEM,41,Jean Leising,14136,REP,51,,-10,11/3/98,50.76,47.93,2.83,-12.83,0,for unspecified Republican sponsor
64259,118237,2006,1998,1998_House-G_KS-4,KS-4,House-G,House-G,SurveyUSA,325,IVR,,10/21/98,500,Jim Lawing,14318,DEM,40,Todd Tiahrt,14319,REP,56,,-16,11/3/98,38.56,58.26,-19.7,3.7,1,
54187,87722,1433,1998,1998_Gov-G_AL,AL,Gov-G,Gov-G,Southern Opinion Research,311,Live Phone,,10/22/98,500,Don Siegelman,13005,DEM,60,"Forrest H. 'Fob' James, Jr.",13004,REP,35,,25,11/3/98,57.81,42.19,15.62,9.38,1,
54226,87762,1437,1998,1998_Gov-G_CO,CO,Gov-G,Gov-G,Ciruli Associates,51,Live Phone,,10/22/98,500,Gail Schoettler,13022,DEM,41,William F. Owens,13021,REP,47,,-6,11/3/98,48.42,49.04,-0.62,-5.38,1,
54235,87771,1438,1998,1998_Gov-G_CT,CT,Gov-G,Gov-G,Forman Center,100,Live Phone,,10/22/98,557,Barbara Kennelly,13024,DEM,43,John Rowland,13027,REP,51,,-8,11/3/98,35.44,62.9,-27.46,19.46,1,
54248,87784,1439,1998,1998_Gov-G_FL,FL,Gov-G,Gov-G,Forman Center,100,Live Phone,,10/22/98,557,Buddy MacKay,13029,DEM,43,Jeb Bush,13028,REP,51,,-8,11/3/98,44.72,55.27,-10.55,2.55,1,
54249,87785,1439,1998,1998_Gov-G_FL,FL,Gov-G,Gov-G,Independent Market Research,148,Live Phone,,10/22/98,670,Buddy MacKay,13029,DEM,40,Jeb Bush,13028,REP,51,,-11,11/3/98,44.72,55.27,-10.55,-0.45,1,
54266,87802,1441,1998,1998_Gov-G_HI,HI,Gov-G,Gov-G,Ward Research/The Honolulu Star-Advertiser,375,Live Phone,,10/22/98,480,Benjamin Cayetano,13033,DEM,36,Linda Lingle,13035,REP,44,,-8,11/3/98,50.11,48.82,1.29,-9.29,0,
54347,87883,1451,1998,1998_Gov-G_NE,NE,Gov-G,Gov-G,RKM Research and Communications Inc.,272,Live Phone,,10/22/98,831,Bill Hoppner,13067,DEM,36,Mike Johanns,13066,REP,50,,-14,11/3/98,45.98,53.9,-7.93,-6.07,1,
26041,31281,1724,1998,1998_Sen-G_FL,FL,Sen-G,Sen-G,Fleming & Associates,96,Live Phone,,10/22/98,557,Bob Graham,3932,DEM,61,Charlie Crist,3933,REP,31,,30,11/3/98,62.47,37.53,24.94,5.06,1,
54249,117194,1724,1998,1998_Sen-G_FL,FL,Sen-G,Sen-G,Independent Market Research,148,Live Phone,,10/22/98,670,Bob Graham,3932,DEM,61,Charlie Crist,3933,REP,25,,36,11/3/98,62.47,37.53,24.94,11.06,1,
26082,31322,1724,1998,1998_Sen-G_FL,FL,Sen-G,Sen-G,Market Research Institute Inc.,186,Live Phone,,10/22/98,670,Bob Graham,3932,DEM,61,Charlie Crist,3933,REP,25,,36,11/3/98,62.47,37.53,24.94,11.06,1,
26032,31272,1750,1998,1998_Sen-G_WI,WI,Sen-G,Sen-G,FM3 Research,91,Live Phone,D,10/22/98,599,Russ Feingold,3986,DEM,44,Mark W. Neumann,3987,REP,43,,1,11/3/98,50.55,48.4,2.15,-1.15,1,for Russ Feingold
54266,118458,1964,1998,1998_House-G_HI-1,HI-1,House-G,House-G,Ward Research/The Honolulu Star-Advertiser,375,Live Phone,,10/22/98,272,Neil Abercrombie,14010,DEM,47,Gene Ward,14011,REP,32,,15,11/3/98,61.56,36.35,25.21,-10.21,1,
26240,87912,1455,1998,1998_Gov-G_NY,NY,Gov-G,Gov-G,CBS News/The New York Times,36,Live Phone,,10/23/98,639,Peter Vallone,13080,DEM,21,George Pataki,13083,REP,56,,-35,11/3/98,33.16,54.32,-21.15,-13.85,1,among registered voters
26216,87913,1455,1998,1998_Gov-G_NY,NY,Gov-G,Gov-G,Quinnipiac University,267,Live Phone,,10/23/98,547,Peter Vallone,13080,DEM,24,George Pataki,13083,REP,57,10,-33,11/3/98,33.16,54.32,-21.15,-11.85,1,
54414,87950,1460,1998,1998_Gov-G_RI,RI,Gov-G,Gov-G,Fleming & Associates,96,Live Phone,,10/23/98,400,Myrth York,13104,DEM,38,Lincoln Almond,13105,REP,42,7,-4,11/3/98,42.13,50.97,-8.84,4.84,1,
54440,87976,1466,1998,1998_Gov-G_WI,WI,Gov-G,Gov-G,Market Shares Corp.,187,Live Phone,,10/23/98,600,Ed Garvey,13127,DEM,26,Tommy Thompson,13128,REP,67,,-41,11/3/98,38.7,59.66,-20.97,-20.03,1,
26072,31312,1732,1998,1998_Sen-G_KY,KY,Sen-G,Sen-G,Louisville Courier-Journal,174,Live Phone,,10/23/98,589,Scotty Baesler,3951,DEM,44,Jim Bunning,3950,REP,43,,1,11/3/98,49.16,49.75,-0.59,1.59,0,
26240,31480,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,CBS News/The New York Times,36,Live Phone,,10/23/98,1235,Charles E. Schumer,3966,DEM,44,Alfonse M. D'Amato,3967,REP,44,,0,11/3/98,54.62,44.08,10.54,-10.54,0.5,among registered voters
26216,31456,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,10/23/98,547,Charles E. Schumer,3966,DEM,48,Alfonse M. D'Amato,3967,REP,44,,4,11/3/98,54.62,44.08,10.54,-6.54,1,
26282,31522,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/23/98,700,Charles E. Schumer,3966,DEM,40,Alfonse M. D'Amato,3967,REP,42,,-2,11/3/98,54.62,44.08,10.54,-12.54,0,
26088,31328,1750,1998,1998_Sen-G_WI,WI,Sen-G,Sen-G,Market Shares Corp.,187,Live Phone,,10/23/98,600,Russ Feingold,3986,DEM,43,Mark W. Neumann,3987,REP,46,,-3,11/3/98,50.55,48.4,2.15,-5.15,0,
28261,33539,8661,1998,1998_House-G_US,US,House-G,House-G,SSRS,297,Live Phone,,10/23/98,600,Generic Candidate,13752,DEM,44,Generic Candidate,13753,REP,39,,5,11/3/98,47.13,48.02,-0.89,5.89,0,for AP; sample size unavailable; estimated at 600 as a default
54250,87786,1439,1998,1998_Gov-G_FL,FL,Gov-G,Gov-G,SurveyUSA,325,IVR,,10/24/98,500,Buddy MacKay,13029,DEM,41,Jeb Bush,13028,REP,53,,-12,11/3/98,44.72,55.27,-10.55,-1.45,1,
54325,87861,1447,1998,1998_Gov-G_MD,MD,Gov-G,Gov-G,Potomac Incorporated,256,Live Phone,,10/24/98,1205,Parris Glendening,13054,DEM,52,Ellen Sauerbrey,13053,REP,44,,8,11/3/98,55.14,44.82,10.33,-2.33,1,
54343,87879,1450,1998,1998_Gov-G_MN,MN,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/98,816,Jesse Ventura,13065,REF,23,Norm Coleman,13062,REP,33,34,-10,11/3/98,37,34.29,2.7,,0,
73856,138533,1450,1998,1998_Gov-G_MN,MN,Gov-G,Gov-G,St. Cloud State University,312,Live Phone,,10/24/98,629,Jesse Ventura,13065,REF,27,Norm Coleman,13062,REP,30,32,-3,11/3/98,37,34.29,2.7,,0,
26281,87914,1455,1998,1998_Gov-G_NY,NY,Gov-G,Gov-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/24/98,700,Peter Vallone,13080,DEM,22,George Pataki,13083,REP,53,8,-31,11/3/98,33.16,54.32,-21.15,-9.85,1,
26254,87929,1456,1998,1998_Gov-G_OH,OH,Gov-G,Gov-G,University of Cincinnati (Ohio Poll),346,Live Phone,,10/24/98,708,Lee Fisher,13085,DEM,35,Bob Taft,13086,REP,51,,-16,11/3/98,44.69,50.05,-5.36,-10.64,1,
26097,87732,1468,1998,1998_Gov-G_AR,AR,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/98,810,Bill Bristow,13006,DEM,33,Mike Huckabee,13007,REP,58,,-25,11/3/98,38.66,59.77,-21.11,-3.89,1,
26097,31337,1720,1998,1998_Sen-G_AR,AR,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/98,810,Blanche Lincoln,3922,DEM,56,Fay Boozman,3923,REP,36,,20,11/3/98,55.06,42.22,12.84,7.16,1,
26254,31494,1741,1998,1998_Sen-G_OH,OH,Sen-G,Sen-G,University of Cincinnati (Ohio Poll),346,Live Phone,,10/24/98,733,Mary Boyle,3969,DEM,34,George V. Voinovich,3968,REP,62,,-28,11/3/98,43.53,56.46,-12.93,-15.07,1,
26097,117967,1862,1998,1998_House-G_AR-2,AR-2,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/24/98,420,Vic Snyder,14014,DEM,54,Phil Wyrick,14015,REP,35,,19,11/3/98,57.97,42.03,15.95,3.05,1,
64140,118013,1997,1998,1998_House-G_IN-10,IN-10,House-G,House-G,Massie & Associates,199,Live Phone,R,10/24/98,300,Julia M. Carson,14069,DEM,38,Gary Anthony Hofmeister,14071,REP,47,,-9,11/3/98,58.34,39.37,18.98,-27.98,0,for Gary Anthony Hofmeister
64395,118463,2246,1998,1998_House-G_UT-2,UT-2,House-G,House-G,Wirthlin Worldwide,387,Live Phone,R,10/24/98,303,Lily Eskelsen,14441,DEM,39,Merrill Cook,14442,REP,47,,-8,11/3/98,43.46,52.76,-9.3,1.3,1,for unspecified Republican sponsor
36812,33538,8661,1998,1998_House-G_US,US,House-G,House-G,ABC News/The Washington Post,3,Live Phone,,10/24/98,581,Generic Candidate,13752,DEM,49,Generic Candidate,13753,REP,47,,2,11/3/98,47.13,48.02,-0.89,2.89,0,for The Washington Post
28259,117336,8661,1998,1998_House-G_US,US,House-G,House-G,Gallup,112,Live Phone,,10/24/98,519,Generic Candidate,13752,DEM,47,Generic Candidate,13753,REP,49,,-2,11/3/98,47.13,48.02,-0.89,-1.11,1,for USA Today | CNN
26095,87724,1433,1998,1998_Gov-G_AL,AL,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/98,808,Don Siegelman,13005,DEM,51,"Forrest H. 'Fob' James, Jr.",13004,REP,44,,7,11/3/98,57.81,42.19,15.62,-8.62,1,average of multiple versions or turnout models listed in poll
26033,87752,1436,1998,1998_Gov-G_CA,CA,Gov-G,Gov-G,Field Research Corp. (Field Poll),94,Live Phone,,10/25/98,678,"Joseph 'Gray' Davis, Jr.",13015,DEM,53,Dan Lungren,13016,REP,39,,14,11/3/98,57.97,38.38,19.59,-5.59,1,
26126,87831,1443,1998,1998_Gov-G_IL,IL,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/98,813,Glenn Poshard,13043,DEM,37,George Ryan,13044,REP,48,,-11,11/3/98,47.46,51.03,-3.57,-7.43,1,
26074,87915,1455,1998,1998_Gov-G_NY,NY,Gov-G,Gov-G,Manhattanville College,181,Live Phone,,10/25/98,601,Peter Vallone,13080,DEM,22,George Pataki,13083,REP,57,8,-35,11/3/98,33.16,54.32,-21.15,-13.85,1,among registered voters
54394,87930,1456,1998,1998_Gov-G_OH,OH,Gov-G,Gov-G,Louis Harris & Associates,173,Live Phone,,10/25/98,679,Lee Fisher,13085,DEM,43,Bob Taft,13086,REP,47,,-4,11/3/98,44.69,50.05,-5.36,1.36,1,
26189,87943,1459,1998,1998_Gov-G_PA,PA,Gov-G,Gov-G,Millersville University,210,Live Phone,,10/25/98,481,Ivan Itkin,13100,DEM,15,Thomas Ridge,13098,REP,66,6,-51,11/3/98,31.03,57.42,-26.38,-24.62,1,
26095,31335,1717,1998,1998_Sen-G_AL,AL,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/98,808,Clayton Suddith,3921,DEM,29,Richard C. Shelby,3920,REP,62,,-33,11/3/98,36.69,63.24,-26.55,-6.45,1,
26033,31273,1721,1998,1998_Sen-G_CA,CA,Sen-G,Sen-G,Field Research Corp. (Field Poll),94,Live Phone,,10/25/98,678,Barbara Boxer,3926,DEM,51,Matt Fong,3927,REP,42,,9,11/3/98,53.06,43.01,10.05,-1.05,1,
26015,31255,1722,1998,1998_Sen-G_CO,CO,Sen-G,Sen-G,Ciruli Associates,51,Live Phone,,10/25/98,400,Dottie Lamm,3929,DEM,31,Ben Nighthorse Campbell,3928,REP,60,,-29,11/3/98,35.02,62.49,-27.47,-1.53,1,
26126,31366,1728,1998,1998_Sen-G_IL,IL,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/98,813,Carol Moseley-Braun,3943,DEM,41,Peter G. Fitzgerald,3944,REP,49,,-8,11/3/98,47.44,50.35,-2.9,-5.1,1,
26074,31314,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,Manhattanville College,181,Live Phone,,10/25/98,601,Charles E. Schumer,3966,DEM,50,Alfonse M. D'Amato,3967,REP,42,,8,11/3/98,54.62,44.08,10.54,-2.54,1,among registered voters
26280,31520,1738,1998,1998_Sen-G_NY,NY,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/25/98,700,Charles E. Schumer,3966,DEM,43,Alfonse M. D'Amato,3967,REP,39,,4,11/3/98,54.62,44.08,10.54,-6.54,1,
26189,31429,1744,1998,1998_Sen-G_PA,PA,Sen-G,Sen-G,Millersville University,210,Live Phone,,10/25/98,481,Bill Lloyd,3975,DEM,17,Arlen Specter,3974,REP,61,,-44,11/3/98,34.79,61.34,-26.55,-17.45,1,
64398,118466,1888,1998,1998_House-G_CA-24,CA-24,House-G,House-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/25/98,300,Brad Sherman,14454,DEM,47,Randy Hoffman,14455,REP,34,,13,11/3/98,57.31,38.49,18.82,-5.82,1,
64398,118467,1900,1998,1998_House-G_CA-36,CA-36,House-G,House-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/25/98,300,Janice Hahn,14456,DEM,30,Steven T. Kuykendall,14457,REP,47,,-17,11/3/98,46.57,48.89,-2.32,-14.68,1,
64399,118468,1918,1998,1998_House-G_CO-2,CO-2,House-G,House-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/25/98,300,Mark Udall,14459,DEM,36,Bob Greenlee,14460,REP,53,,-17,11/3/98,49.88,47.45,2.43,-19.43,0,
64122,117968,1923,1998,1998_House-G_CT-1,CT-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/98,308,John Larson,14019,DEM,55,Kevin James O'Connor,14020,REP,21,,34,11/3/98,58.05,41.4,16.65,17.35,1,
64400,118469,2035,1998,1998_House-G_MA-6,MA-6,House-G,House-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/25/98,300,John F. Tierney,14461,DEM,52,Peter G. Torkildsen,14462,REP,31,,21,11/3/98,54.55,42.38,12.18,8.82,1,
64401,118470,2067,1998,1998_House-G_MS-4,MS-4,House-G,House-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/25/98,300,Ronnie Shows,14463,DEM,42,Delbert Hosemann,14464,REP,33,,9,11/3/98,53.39,44.86,8.53,0.47,1,
64124,117970,2101,1998,1998_House-G_NM-3,NM-3,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/25/98,418,Tom Udall,14021,DEM,45,Bill Redmond,14022,REP,42,5,3,11/3/98,53.16,43.27,9.89,-6.89,1,
64402,118471,2101,1998,1998_House-G_NM-3,NM-3,House-G,House-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/25/98,300,Tom Udall,14021,DEM,52,Bill Redmond,14022,REP,39,3,13,11/3/98,53.16,43.27,9.89,3.11,1,
64260,118238,2136,1998,1998_House-G_NC-4,NC-4,House-G,House-G,SurveyUSA,325,IVR,,10/25/98,500,David E. Price,14320,DEM,54,Thomas H. Roberg,14321,REP,41,,13,11/3/98,57.43,41.56,15.87,-2.87,1,
64403,118472,2151,1998,1998_House-G_OH-6,OH-6,House-G,House-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/25/98,300,Ted Strickland,14465,DEM,42,Nancy P. Hollister,14466,REP,41,,1,11/3/98,56.96,43.04,13.92,-12.92,1,
64405,118480,2188,1998,1998_House-G_PA-13,PA-13,House-G,House-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/25/98,300,Joe Hoeffel,14467,DEM,42,Jon David Fox,14469,REP,48,,-6,11/3/98,51.55,46.57,4.98,-10.98,0,
64406,118481,2260,1998,1998_House-G_WA-1,WA-1,House-G,House-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/25/98,300,Jay Robert Inslee,13986,DEM,44,Richard Alan White,13987,REP,44,,0,11/3/98,49.77,44.12,5.66,-5.66,0.5,
64408,118489,2272,1998,1998_House-G_WI-1,WI-1,House-G,House-G,Zogby Interactive/JZ Analytics,395,Live Phone,,10/25/98,300,Lydia Carol Spottswood,14472,DEM,38,Paul Ryan,14473,REP,52,,-14,11/3/98,42.73,57.11,-14.38,0.38,1,
66199,123151,8661,1998,1998_House-G_US,US,House-G,House-G,ABC News/The Washington Post,3,Live Phone,,10/25/98,600,Generic Candidate,13752,DEM,44,Generic Candidate,13753,REP,36,,8,11/3/98,47.13,48.02,-0.89,8.89,0,sample size unavailable; estimated at 600 as a default; among registered voters
54251,87787,1439,1998,1998_Gov-G_FL,FL,Gov-G,Gov-G,Tarrance Group,333,Live Phone,R,10/26/98,600,Buddy MacKay,13029,DEM,40,Jeb Bush,13028,REP,52,,-12,11/3/98,44.72,55.27,-10.55,-1.45,1,for unspecified Republican sponsor
54260,87796,1440,1998,1998_Gov-G_GA,GA,Gov-G,Gov-G,Marketing Workshop,194,Live Phone,,10/26/98,709,Roy Barnes,13031,DEM,40,Guy Millner,13032,REP,45,,-5,11/3/98,52.49,44.08,8.42,-13.42,0,
54276,87812,1444,1998,1998_Gov-G_IA,IA,Gov-G,Gov-G,"Drake Research & Strategy, Inc.",329,Live Phone,D,10/26/98,408,Tom Vilsack,13039,DEM,44,Jim Lightfoot,13036,REP,44,,0,11/3/98,52.3,46.51,5.8,-5.8,0.5,for Tom Vilsack
54275,87811,1444,1998,1998_Gov-G_IA,IA,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/98,803,Tom Vilsack,13039,DEM,42,Jim Lightfoot,13036,REP,47,,-5,11/3/98,52.3,46.51,5.8,-10.8,0,
26156,87900,1452,1998,1998_Gov-G_NV,NV,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/98,817,Jan Jones,13074,DEM,44,Kenny Guinn,13076,REP,47,,-3,11/3/98,41.98,51.56,-9.58,6.58,1,
26167,87931,1456,1998,1998_Gov-G_OH,OH,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/98,815,Lee Fisher,13085,DEM,42,Bob Taft,13086,REP,49,,-7,11/3/98,44.69,50.05,-5.36,-1.64,1,
54396,87932,1456,1998,1998_Gov-G_OH,OH,Gov-G,Gov-G,University of Cincinnati (Ohio Poll),346,Live Phone,,10/26/98,1196,Lee Fisher,13085,DEM,42,Bob Taft,13086,REP,53,,-11,11/3/98,44.69,50.05,-5.36,-5.64,1,
54408,87944,1459,1998,1998_Gov-G_PA,PA,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/98,807,Ivan Itkin,13100,DEM,23,Thomas Ridge,13098,REP,59,10,-36,11/3/98,31.03,57.42,-26.38,-9.62,1,
54415,87951,1460,1998,1998_Gov-G_RI,RI,Gov-G,Gov-G,SurveyUSA,325,IVR,,10/26/98,500,Myrth York,13104,DEM,44,Lincoln Almond,13105,REP,45,,-1,11/3/98,42.13,50.97,-8.84,7.84,1,
54260,117202,1725,1998,1998_Sen-G_GA,GA,Sen-G,Sen-G,Marketing Workshop,194,Live Phone,,10/26/98,709,Michael J. Coles,3935,DEM,35,Paul Coverdell,3934,REP,53,,-18,11/3/98,45.15,52.37,-7.22,-10.78,1,
26132,31372,1729,1998,1998_Sen-G_IN,IN,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/98,819,Evan Bayh,3945,DEM,58,Paul Helmke,3946,REP,33,,25,11/3/98,63.72,34.79,28.93,-3.93,1,
54275,117204,1730,1998,1998_Sen-G_IA,IA,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/98,803,David Osterberg,3940,DEM,24,Chuck Grassley,3939,REP,68,,-44,11/3/98,30.49,68.41,-37.92,-6.08,1,
63760,117403,1735,1998,1998_Sen-G_MO,MO,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/26/98,500,Jay Nixon,3957,DEM,41,Christopher S. Bond,3956,REP,54,,-13,11/3/98,43.77,52.68,-8.9,-4.1,1,
26156,31396,1736,1998,1998_Sen-G_NV,NV,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/98,817,Harry Reid,3964,DEM,47,John Ensign,3965,REP,45,,2,11/3/98,47.86,47.77,0.09,1.91,1,
26167,31407,1741,1998,1998_Sen-G_OH,OH,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/98,815,Mary Boyle,3969,DEM,37,George V. Voinovich,3968,REP,55,,-18,11/3/98,43.53,56.46,-12.93,-5.07,1,
54396,117512,1741,1998,1998_Sen-G_OH,OH,Sen-G,Sen-G,University of Cincinnati (Ohio Poll),346,Live Phone,,10/26/98,1196,Mary Boyle,3969,DEM,38,George V. Voinovich,3968,REP,62,,-24,11/3/98,43.53,56.46,-12.93,-11.07,1,
54408,117205,1744,1998,1998_Sen-G_PA,PA,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/98,807,Bill Lloyd,3975,DEM,34,Arlen Specter,3974,REP,57,,-23,11/3/98,34.79,61.34,-26.55,3.55,1,
26156,117971,2082,1998,1998_House-G_NV-1,NV-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/26/98,366,Shelley Berkley,14026,DEM,44,Don Chairez,14027,REP,40,,4,11/3/98,49.24,45.65,3.59,0.41,1,
64225,118180,2085,1998,1998_House-G_NH-2,NH-2,House-G,House-G,RKM Research and Communications Inc.,272,Live Phone,,10/26/98,183,Mary Rauh,14272,DEM,38,Charles Bass,14273,REP,53,,-15,11/3/98,44.77,53.16,-8.38,-6.62,1,
64261,118239,2134,1998,1998_House-G_NC-2,NC-2,House-G,House-G,SurveyUSA,325,IVR,,10/26/98,500,Bob R. Etheridge,14322,DEM,52,Dan Page,14323,REP,39,,13,11/3/98,57.39,41.67,15.73,-2.73,1,
28258,33536,8661,1998,1998_House-G_US,US,House-G,House-G,NBC News/The Wall Street Journal,221,Live Phone,,10/26/98,1025,Generic Candidate,13752,DEM,43,Generic Candidate,13753,REP,40,,3,11/3/98,47.13,48.02,-0.89,3.89,0,for Wall Street Journal; among registered voters
26103,87753,1436,1998,1998_Gov-G_CA,CA,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/27/98,809,"Joseph 'Gray' Davis, Jr.",13015,DEM,50,Dan Lungren,13016,REP,43,,7,11/3/98,57.97,38.38,19.59,-12.59,1,
26108,87763,1437,1998,1998_Gov-G_CO,CO,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/27/98,831,Gail Schoettler,13022,DEM,39,William F. Owens,13021,REP,44,,-5,11/3/98,48.42,49.04,-0.62,-4.38,1,
26111,87772,1438,1998,1998_Gov-G_CT,CT,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/27/98,633,Barbara Kennelly,13024,DEM,33,John Rowland,13027,REP,58,,-25,11/3/98,35.44,62.9,-27.46,2.46,1,
54252,87788,1439,1998,1998_Gov-G_FL,FL,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/27/98,822,Buddy MacKay,13029,DEM,43,Jeb Bush,13028,REP,51,,-8,11/3/98,44.72,55.27,-10.55,2.55,1,
26118,87797,1440,1998,1998_Gov-G_GA,GA,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/27/98,809,Roy Barnes,13031,DEM,43,Guy Millner,13032,REP,46,,-3,11/3/98,52.49,44.08,8.42,-11.42,0,
26223,87832,1443,1998,1998_Gov-G_IL,IL,Gov-G,Gov-G,Richard Day Research,287,Live Phone,,10/27/98,712,Glenn Poshard,13043,DEM,35,George Ryan,13044,REP,56,,-21,11/3/98,47.46,51.03,-3.57,-17.43,1,
54326,87862,1447,1998,1998_Gov-G_MD,MD,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/27/98,828,Parris Glendening,13054,DEM,49,Ellen Sauerbrey,13053,REP,45,,4,11/3/98,55.14,44.82,10.33,-6.33,1,
54308,87844,1448,1998,1998_Gov-G_MA,MA,Gov-G,Gov-G,KRC Research,160,Live Phone,,10/27/98,400,Scott Harshbarger,13052,DEM,41,A. Paul Cellucci,13051,REP,46,,-5,11/3/98,47.38,50.81,-3.43,-1.57,1,
26078,87916,1455,1998,1998_Gov-G_NY,NY,Gov-G,Gov-G,Marist College,183,Live Phone,,10/27/98,351,Peter Vallone,13080,DEM,26,George Pataki,13083,REP,55,12,-29,11/3/98,33.16,54.32,-21.15,-7.85,1,for NBC News
26162,87917,1455,1998,1998_Gov-G_NY,NY,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/27/98,808,Peter Vallone,13080,DEM,29,George Pataki,13083,REP,54,5,-25,11/3/98,33.16,54.32,-21.15,-3.85,1,
54397,87933,1456,1998,1998_Gov-G_OH,OH,Gov-G,Gov-G,Columbus Dispatch,57,Mail,,10/27/98,800,Lee Fisher,13085,DEM,46,Bob Taft,13086,REP,47,,-1,11/3/98,44.69,50.05,-5.36,4.36,1,
26175,87955,1461,1998,1998_Gov-G_SC,SC,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/27/98,806,James H. Hodges,13107,DEM,44,David M. Beasley,13106,REP,46,,-2,11/3/98,53.23,45.21,8.03,-10.03,0,
54425,87961,1464,1998,1998_Gov-G_TX,TX,Gov-G,Gov-G,Hill Research Consultants,140,Live Phone,R,10/27/98,501,Garry Mauro,13118,DEM,22,George W. Bush,13119,REP,69,,-47,11/3/98,31.18,68.24,-37.06,-9.94,1,for unspecified Republican sponsor
26103,31343,1721,1998,1998_Sen-G_CA,CA,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/27/98,809,Barbara Boxer,3926,DEM,45,Matt Fong,3927,REP,43,,2,11/3/98,53.06,43.01,10.05,-8.05,1,
26108,31348,1722,1998,1998_Sen-G_CO,CO,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/27/98,831,Dottie Lamm,3929,DEM,32,Ben Nighthorse Campbell,3928,REP,58,,-26,11/3/98,35.02,62.49,-27.47,1.47,1,
